NHSWEID,SOURCE,ORIGID,CN,STANAME,LAT,LON,ELEV,START,END,VALIDYEARS,rhonull,rhomax,Tbarstar,VP_DJF,meanmaxHS,meanpeakSWE,meanmaxSCD
52409,GHCNd,US1NYCL0012,US,SARANAC 0.8 SSE,44.6398,-73.7385,253,20151228,20220509,2,107,360,0.2797,0.2667,0.27,50,47
52410,GHCNd,US1NYCR0001,US,FREETOWN 1.0 NE,42.533,-76.0211,476.7,20080109,20220531,15,120,374,0.3855,0.33,0.37,71,55
52411,GHCNd,US1NYCR0005,US,MARATHON 1.0 NW,42.4516,-76.0437,313.9,20081118,20220109,14,123,378,0.4377,0.3433,0.37,75,61
52412,GHCNd,US1NYDL0023,US,LONG EDDY 6.5 NNE,41.9351,-75.0784,532.2,20130901,20210831,8,118,381,0.3777,0.32,0.56,112,87
52413,GHCNd,US1NYDL0032,US,DELHI 6.6 WNW,42.3212,-75.0299,616.3,20170901,20220831,5,116,366,0.33,0.31,0.3,67,55
52414,GHCNd,US1NYER0063,US,GLENWOOD 1.5 SE,42.602,-78.6391,430.1,20100901,20220831,12,126,379,0.4008,0.36,0.47,100,50
52415,GHCNd,US1NYER0065,US,BOSTON 1.5 NE,42.6547,-78.7201,475.8,20091018,20220101,11,125,381,0.41,0.3567,0.49,99,38
52416,GHCNd,US1NYER0166,US,BOSTON 2.5 NE,42.6548,-78.703,490.7,20190101,20220831,4,125,401,0.4035,0.3567,0.97,231,91
52417,GHCNd,US1NYFK0002,US,ONCHIOTA 0.3 ENE,44.4952,-74.1184,517.6,20081113,20151218,6,104,372,0.1755,0.2533,0.76,186,115
52418,GHCNd,US1NYFK0007,US,SARANAC LAKE 6.2 N,44.4136,-74.1521,521.2,20141125,20220504,8,105,351,0.1754,0.2567,0.26,57,46
52419,GHCNd,US1NYHM0010,US,LAKE PLEASANT 2.3 WSW,43.4549,-74.4529,538.6,20201003,20220831,2,109,370,0.2259,0.28,0.61,126,91
52420,GHCNd,US1NYHR0018,US,SALISBURY CENTER 1.8 NW,43.1626,-74.8088,423.4,20190901,20220415,3,114,381,0.2965,0.3,0.71,164,84
52421,GHCNd,US1NYMD0022,US,ONEIDA 0.4 NW,43.0801,-75.6686,172.2,20131024,20220831,9,122,379,0.4663,0.34,0.33,63,40
52422,GHCNd,US1NYOD0002,US,POINT ROCK 0.6 SE,43.3733,-75.5384,335.3,20071029,20220831,15,116,384,0.3342,0.3133,0.7,171,101
52423,GHCNd,US1NYOD0007,US,HOLLAND PATENT 1.5 WSW,43.2363,-75.2858,179.8,20071108,20190408,12,118,379,0.4052,0.3233,0.45,99,72
52424,GHCNd,US1NYOD0011,US,VERNON 0.4 NNW,43.0859,-75.5423,187.1,20071108,20181113,12,120,380,0.4534,0.3333,0.37,70,45
52425,GHCNd,US1NYOG0006,US,VILLAGE GREEN 2.6 ESE,43.1167,-76.2667,129.5,20070912,20190109,12,125,387,0.5026,0.3533,0.46,87,52
52426,GHCNd,US1NYOS0003,US,OSWEGO 5.0 ESE,43.4437,-76.4052,139,20071123,20190412,12,123,392,0.4579,0.3433,0.65,136,52
52427,GHCNd,US1NYOS0015,US,MINETTO 0.1 SE,43.3977,-76.4796,107,20110901,20220831,11,123,389,0.4713,0.3467,0.55,114,56
52428,GHCNd,US1NYOS0020,US,FULTON 0.2 W,43.3165,-76.4185,121,20110320,20220420,12,123,389,0.4739,0.3467,0.54,128,63
52429,GHCNd,US1NYOT0011,US,HARTWICK,42.6599,-75.05,406.9,20081205,20220531,14,118,372,0.3695,0.32,0.37,66,48
52430,GHCNd,US1NYSL0006,US,HANNAWA FALLS 0.1 SW,44.6115,-74.9719,171,20081125,20220831,14,109,372,0.2868,0.2767,0.53,93,59
52431,GHCNd,US1NYSR0004,US,SARATOGA SPRINGS 0.5 S,43.0603,-73.7801,94.5,20081029,20220831,14,120,380,0.4499,0.33,0.39,76,64
52432,GHCNd,US1NYTG0005,US,BERKSHIRE 2.0 N,42.3346,-76.1899,335.3,20071224,20220418,15,122,377,0.4349,0.34,0.34,59,41
52433,GHCNd,US1NYTG0015,US,BERKSHIRE 1.9 ENE,42.3191,-76.2194,470.9,20100317,20211220,13,121,378,0.4145,0.3367,0.41,72,48
52434,GHCNd,US1NYTM0004,US,GROTON 0.5 NW,42.5913,-76.372,315.2,20071117,20220831,15,124,378,0.4457,0.35,0.35,68,43
52435,GHCNd,US1NYWR0021,US,BRANT LAKE 1.7 ENE,43.6822,-73.7184,382.2,20210401,20220831,1,111,373,0.3123,0.2867,0.51,88,89
52436,GHCNd,US1OHHC0006,US,FINDLAY 3.4 E,41.0521,-83.5773,245.4,20120106,20150421,4,134,392,0.5871,0.3967,0.4,74,44
52437,GHCNd,US1ORKL0009,US,CRESCENT 0.7 W,43.464,-121.7096,1366.7,20210120,20220514,2,140,383,0.4547,0.43,0.44,74,47
52438,GHCNd,US1ORUN0001,US,ELGIN 9.8 N,45.7056,-117.9083,875.7,20080414,20220509,15,144,393,0.5856,0.4467,0.42,83,52
52439,GHCNd,US1ORWL0009,US,LOSTINE 2.5 SE,45.462,-117.391,1048.8,20181124,20220513,4,138,380,0.5164,0.42,0.25,50,42
52440,GHCNd,US1ORWL0010,US,WALLOWA 2.6 SW,45.5401,-117.5574,973.8,20181006,20220831,4,139,387,0.5161,0.4233,0.42,114,86
52441,GHCNd,US1PACR0001,US,EMPORIUM 2.6 S,41.4734,-78.2433,503.2,20170116,20220602,5,126,376,0.4706,0.36,0.26,46,40
52442,GHCNd,US1SDBF0001,US,GANN VALLEY 7.8 WNW,44.08,-99.13,499.3,20101104,20180831,8,111,363,0.362,0.2867,0.17,27,55
52443,GHCNd,US1SDBK0002,US,ASTORIA 2.2 SSE,44.5309,-96.5227,559.9,20071118,20220425,14,103,360,0.2487,0.25,0.33,58,77
52444,GHCNd,US1SDBK0007,US,BROOKINGS 0.2 SSW,44.3039,-96.7878,502.9,20071130,20220419,15,105,360,0.2725,0.26,0.27,48,68
52445,GHCNd,US1SDBR0001,US,ABERDEEN 1.0 NNE,45.481,-98.4732,395.6,20080320,20200828,8,103,357,0.2729,0.2467,0.21,29,65
52446,GHCNd,US1SDBR0009,US,ABERDEEN 1.5 SW,45.47,-98.4809,398.1,20071106,20130831,6,103,367,0.2729,0.2467,0.45,95,85
52447,GHCNd,US1SDBR0011,US,ABERDEEN 1.5 SSW,45.4468,-98.4909,396.2,20081111,20220501,12,103,358,0.2698,0.2467,0.24,44,51
52448,GHCNd,US1SDBR0038,US,ABERDEEN 1.5 SW,45.4505,-98.5086,398.4,20130920,20220821,9,103,359,0.2648,0.2467,0.26,51,58
52449,GHCNd,US1SDED0005,US,ROSCOE 0.3 NNW,45.4547,-99.3363,554.1,20080228,20160401,9,102,359,0.2473,0.2433,0.31,55,80
52450,GHCNd,US1SDHG0010,US,PIERRE 1.3 S,44.3546,-100.3237,436.5,20091009,20220831,12,114,371,0.4402,0.3033,0.21,31,40
52451,GHCNd,US1SDHY0008,US,HOLABIRD 8.5 N,44.6494,-99.6047,535.8,20131121,20220418,4,108,362,0.3222,0.2733,0.22,47,56
52452,GHCNd,US1SDMH0008,US,HARTFORD 6.4 S,43.5313,-96.9502,477,20071118,20220831,15,109,364,0.3382,0.28,0.24,43,62
52453,GHCNd,US1SDMH0020,US,SIOUX FALLS 3.4 ESE,43.5267,-96.6658,462.1,20071106,20220831,15,111,367,0.351,0.2867,0.27,51,64
52454,GHCNd,US1SDRB0004,US,SISSETON 10.4 ENE,45.6948,-96.8348,338,20071117,20220414,14,101,362,0.2662,0.24,0.34,62,71
52455,GHCNd,US1UTCH0004,US,RICHMOND 0.5 WNW,41.9221,-111.8193,1394.8,20081111,20220531,11,128,376,0.4575,0.37,0.27,50,54
52456,GHCNd,US1VTCH0004,US,UNDERHILL 4.4 NNE,44.5877,-72.9225,285.3,20090406,20220831,13,107,369,0.2696,0.27,0.49,102,68
52457,GHCNd,US1VTCH0013,US,RICHMOND 3.4 SSE,44.3608,-72.964,223.4,20091207,20220505,13,109,371,0.3071,0.28,0.45,83,57
52458,GHCNd,US1VTCH0038,US,WILLISTON 0.2 WSW,44.4367,-73.0715,157.9,20161001,20220501,6,110,370,0.3321,0.2833,0.4,74,69
52459,GHCNd,US1VTCL0023,US,RYEGATE 1.5 N,44.2302,-72.1052,367.6,20171121,20220831,3,109,367,0.2552,0.2767,0.49,84,87
52460,GHCNd,US1VTCL0044,US,DANVILLE 3.1 NNE,44.4547,-72.1252,200.9,20210907,20220714,1,107,361,0.2118,0.27,0.43,73,87
52461,GHCNd,US1VTES0003,US,LUNENBURG 2.3 NNW,44.4932,-71.7045,448.7,20141107,20220831,8,107,368,0.2111,0.2667,0.58,135,124
52462,GHCNd,US1VTLM0001,US,STOWE 0.2 SW,44.464,-72.6907,223.1,20100901,20220821,12,109,372,0.2766,0.28,0.55,121,101
52463,GHCNd,US1VTOG0007,US,BROOKFIELD 2.7 ESE,44.0332,-72.5498,496.5,20111028,20190515,7,107,364,0.2288,0.27,0.46,88,74
52464,GHCNd,US1VTOL0001,US,WESTFIELD 0.7 WNW,44.8916,-72.4435,325.8,20091201,20220408,9,105,363,0.2027,0.26,0.48,96,72
52465,GHCNd,US1VTOL0002,US,BARTON 3.0 ENE,44.7586,-72.1168,456.9,20090401,20210617,12,107,366,0.1844,0.2667,0.6,128,92
52466,GHCNd,US1VTOL0005,US,DERBY CENTER 1.8 NW,44.972,-72.1478,352,20091130,20200420,11,107,362,0.2134,0.2667,0.44,79,56
52467,GHCNd,US1VTOL0009,US,GREENSBORO 2.1 NNW,44.6053,-72.3094,456,20111102,20220530,10,105,372,0.1929,0.26,0.71,165,123
52468,GHCNd,US1VTOL0012,US,GREENSBORO 3.9 NNE,44.631,-72.28,620.6,20150422,20220610,7,104,375,0.1579,0.2533,0.86,258,161
52469,GHCNd,US1VTRT0024,US,MIDDLETOWN SPRINGS 0.9 WNW,43.4919,-73.1335,345,20181215,20220602,4,111,365,0.3377,0.29,0.25,41,41
52470,GHCNd,US1VTWH0029,US,BRATTLEBORO 0.7 S,42.8403,-72.5558,117.3,20181230,20220328,3,120,377,0.4474,0.33,0.33,56,67
52471,GHCNd,US1VTWR0002,US,POMFRET 2.6 N,43.7423,-72.5255,483.1,20091014,20220430,12,109,375,0.2616,0.2767,0.66,165,132
52472,GHCNd,US1VTWR0017,US,ROCHESTER 2.3 NE,43.8942,-72.7699,617.5,20161103,20220504,6,105,363,0.2091,0.2567,0.47,90,50
52473,GHCNd,US1VTWS0003,US,WATERBURY 4.6 NNE,44.397,-72.7178,236.8,20101110,20160831,5,109,362,0.2862,0.28,0.29,57,49
52474,GHCNd,US1VTWS0010,US,NORTHFIELD 1.5 N,44.1699,-72.652,204.8,20101109,20220601,9,111,373,0.2974,0.29,0.52,116,84
52475,GHCNd,US1VTWS0017,US,MARSHFIELD 4.5 SW,44.3096,-72.4242,352.7,20091014,20121216,4,109,357,0.2432,0.2767,0.27,52,79
52476,GHCNd,US1VTWS0019,US,WATERBURY 3.0 NW,44.3606,-72.8077,139.6,20100315,20220428,13,110,377,0.3051,0.2833,0.6,142,106
52477,GHCNd,US1VTWS0030,US,WOODBURY 3.4 NNW,44.4883,-72.4326,495,20161011,20220424,5,105,366,0.1934,0.2567,0.57,143,86
52478,GHCNd,US1WAFY0001,US,REPUBLIC 4.2 N,48.7094,-118.7214,888.8,20081112,20220430,9,134,374,0.3486,0.4,0.46,130,115
52479,GHCNd,US1WAFY0008,US,KETTLE FALLS 10.2 NW,48.7176,-118.2049,1010.4,20111104,20220831,10,134,387,0.3552,0.3967,0.75,205,130
52480,GHCNd,US1WAOK0025,US,TONASKET 21.1 ESE,48.5608,-119.031,819.3,20161118,20220420,5,139,370,0.4187,0.4233,0.22,30,51
52481,GHCNd,US1WAOK0030,US,TONASKET 7.6 E,48.7138,-119.2714,918.4,20181110,20211203,4,134,369,0.3981,0.4,0.24,34,100
52482,GHCNd,US1WAOK0034,US,TWISP 9.3 W,48.3719,-120.3223,699.2,20211112,20220416,1,142,409,0.4162,0.4367,1.13,265,109
52483,GHCNd,US1WAPO0001,US,ELK 5.6 NE,48.0757,-117.1926,790.7,20090901,20220524,13,144,386,0.4884,0.4467,0.44,114,59
52484,GHCNd,US1WAPO0009,US,NEWPORT 5.5 W,48.181,-117.1712,775.7,20091013,20151123,7,145,388,0.4667,0.4533,0.54,150,123
52485,GHCNd,US1WAPO0010,US,METALINE FALLS 0.4 SSW,48.8576,-117.3738,639.8,20100901,20200430,10,146,385,0.4635,0.4567,0.48,125,93
52486,GHCNd,US1WASP0057,US,SPOKANE 6.1 N,47.7605,-117.4316,551.1,20181124,20220831,3,153,395,0.6512,0.49,0.33,69,72
52487,GHCNd,US1WAST0005,US,NORTHPORT 8.3 SE,48.8485,-117.6283,621.8,20080926,20190407,8,148,376,0.5106,0.4667,0.18,44,39
52488,GHCNd,US1WIAS0004,US,ASHLAND 0.5 WNW,46.5824,-90.8839,213.4,20101027,20220421,12,103,362,0.2069,0.25,0.46,95,99
52489,GHCNd,US1WIAS0006,US,ODANAH 1.6 E,46.6046,-90.6492,189.6,20121203,20220531,9,104,358,0.2201,0.2533,0.33,60,68
52490,GHCNd,US1WIBN0006,US,SUAMICO 4.4 WNW,44.6611,-88.1178,210.6,20100404,20220501,13,114,374,0.3151,0.3,0.51,106,110
52491,GHCNd,US1WIBN0014,US,GREEN BAY 3.8 SSE,44.4677,-87.9735,189.3,20131015,20220519,9,115,367,0.3591,0.3067,0.27,49,55
52492,GHCNd,US1WIBR0002,US,CHETEK 2.0 SE,45.2943,-91.6247,321,20070404,20220331,12,104,364,0.246,0.2533,0.43,87,109
52493,GHCNd,US1WIBT0024,US,WEBB LAKE 1.1 W,46.0078,-92.1553,300.2,20211118,20220430,1,102,360,0.2068,0.2433,0.42,84,113
52494,GHCNd,US1WIBY0001,US,BAYFIELD 8.8 N,46.9386,-90.8349,210,20081112,20220831,14,103,367,0.2012,0.2467,0.59,144,118
52495,GHCNd,US1WIBY0004,US,WASHBURN 5.1 WNW,46.7019,-90.993,295,20090423,20100517,1,102,365,0.1728,0.2433,0.6,141,104
52496,GHCNd,US1WIBY0029,US,BAYFIELD 5.1 NNW,46.8806,-90.8585,346.9,20201211,20220506,2,100,371,0.1697,0.2367,0.74,159,116
52497,GHCNd,US1WICB0004,US,PORTAGE 5.7 WSW,43.5141,-89.5691,248.7,20101105,20220430,12,114,368,0.365,0.3033,0.28,52,53
52498,GHCNd,US1WIDA0039,US,MADISON 4.0 W,43.0774,-89.4676,278.3,20120908,20220831,8,116,372,0.4015,0.3133,0.3,61,56
52499,GHCNd,US1WIDA0099,US,FITCHBURG 1.1 NW,42.9974,-89.4405,320.6,20201025,20220430,2,116,372,0.3773,0.3133,0.36,70,77
52500,GHCNd,US1WIDG0020,US,SOLON SPRINGS 1.2 W,46.3522,-91.8441,348.4,20181105,20220430,4,100,356,0.157,0.2333,0.41,79,93
52501,GHCNd,US1WIDL0018,US,ELDORADO 2.3 S,43.7921,-88.6166,278,20201003,20220507,2,116,363,0.3552,0.31,0.17,34,60
52502,GHCNd,US1WIDN0005,US,ELK MOUND 1.3 NE,44.8863,-91.6668,296.9,20130425,20220429,10,106,358,0.2809,0.2633,0.22,39,68
52503,GHCNd,US1WIFL0004,US,FLORENCE 5.6 ESE,45.8937,-88.1415,370.9,20140917,20220831,7,109,362,0.1906,0.2767,0.48,100,100
52504,GHCNd,US1WIGL0001,US,BERLIN 0.4 NNE,43.9757,-88.9476,235.6,20100901,20121218,3,115,369,0.3618,0.3067,0.3,64,86
52505,GHCNd,US1WIGL0004,US,GREEN LAKE 0.8 E,43.8437,-88.9407,271,20180407,20220831,5,115,374,0.3624,0.3067,0.42,68,70
52506,GHCNd,US1WIGT0001,US,LANCASTER 0.3 N,42.8532,-90.7086,310,20101201,20151130,4,114,371,0.3814,0.3033,0.31,59,57
52507,GHCNd,US1WIJF0003,US,LAKE MILLS 3.6 WNW,43.0891,-88.9765,260.9,20071130,20130415,6,118,375,0.3974,0.32,0.37,69,68
52508,GHCNd,US1WILC0001,US,WEST SALEM 0.7 W,43.8982,-91.0955,231,20070316,20220831,7,110,370,0.3593,0.2833,0.33,65,72
52509,GHCNd,US1WILC0021,US,COON VALLEY 4.5 NNW,43.7567,-91.0594,248.1,20201020,20220505,2,110,367,0.3478,0.2833,0.29,49,68
52510,GHCNd,US1WILC0022,US,HOLMEN 1.7 SSE,43.9344,-91.2449,215.2,20200901,20220831,2,110,368,0.3744,0.2833,0.25,41,68
52511,GHCNd,US1WILN0002,US,MERRILL 7.0 W,45.1775,-89.8482,427.9,20071129,20220819,15,106,361,0.1964,0.2633,0.44,94,92
52512,GHCNd,US1WIMC0004,US,TWO RIVERS 1.4 N,44.1762,-87.5833,185.3,20130417,20220331,9,118,371,0.3702,0.3233,0.33,64,52
52513,GHCNd,US1WIMW0014,US,MILWAUKEE 3.6 NNW,43.113,-87.9873,206,20071118,20220430,15,123,380,0.4587,0.3433,0.37,65,51
52514,GHCNd,US1WIMW0018,US,WEST ALLIS 0.7 SSE,42.998,-88.0238,234.1,20081118,20220831,14,123,379,0.4574,0.3433,0.34,63,49
52515,GHCNd,US1WIOC0001,US,MOUNTAIN 1.1 SW,45.1724,-88.4899,294.4,20080407,20220430,14,111,365,0.2464,0.2867,0.44,89,97
52516,GHCNd,US1WIOG0001,US,KIMBERLY 0.3 ESE,44.2686,-88.3354,224.9,20070101,20110430,5,115,374,0.3634,0.3067,0.42,98,89
52517,GHCNd,US1WION0006,US,RHINELANDER 5.2 N,45.7139,-89.4215,504.4,20140421,20220831,9,105,355,0.1556,0.2567,0.39,65,83
52518,GHCNd,US1WIOZ0001,US,CEDARBURG 0.8 NNE,43.3085,-87.9848,252.1,20070322,20190831,13,121,375,0.4082,0.3367,0.36,76,66
52519,GHCNd,US1WIPC0037,US,SPRING VALLEY 5.2 SW,44.8011,-92.3207,338,20211117,20220425,1,105,356,0.2764,0.2567,0.18,34,78
52520,GHCNd,US1WIPR0002,US,BUTTERNUT 5.9 SW,45.965,-90.5975,481.3,20090322,20220814,12,101,363,0.1601,0.24,0.58,112,90
52521,GHCNd,US1WIPR0006,US,PHILLIPS 1.3 S,45.6768,-90.3954,458.4,20171101,20220831,5,103,365,0.1721,0.25,0.58,126,123
52522,GHCNd,US1WIPT0008,US,RUDOLPH 2.1 NNE,44.5255,-89.7868,346.9,20171016,20220821,5,109,364,0.2674,0.2767,0.38,70,65
52523,GHCNd,US1WIRC0003,US,RACINE 2.3 WSW,42.7112,-87.8457,218.5,20110101,20220831,12,125,379,0.456,0.3567,0.35,66,51
52524,GHCNd,US1WIRK0012,US,JANESVILLE 3.1 W,42.6758,-89.0761,264.9,20170318,20220831,5,120,372,0.4153,0.33,0.27,49,48
52525,GHCNd,US1WISB0019,US,SHEBOYGAN 0.7 SSW,43.7356,-87.7349,211.8,20180301,20220430,5,120,377,0.4244,0.33,0.37,76,60
52526,GHCNd,US1WISC0057,US,BALDWIN 0.8 SSW,44.9519,-92.3786,345.9,20211117,20220419,1,105,364,0.2721,0.2567,0.37,53,82
52527,GHCNd,US1WISK0015,US,REEDSBURG 1.3 N,43.5535,-89.9974,280.4,20180327,20220403,4,114,366,0.3434,0.3,0.26,56,52
52528,GHCNd,US1WISR0001,US,HAYWARD 9.2 NNE,46.1326,-91.405,408.4,20110408,20220410,12,101,361,0.154,0.24,0.54,113,123
52529,GHCNd,US1WITY0003,US,MEDFORD 0.8 ENE,45.1442,-90.3335,450.8,20200330,20220427,2,105,356,0.1855,0.2567,0.37,64,88
52530,GHCNd,US1WIVL0009,US,LAND O' LAKES 11.7 W,46.1902,-89.4579,522.4,20140504,20220831,8,103,364,0.1189,0.25,0.67,156,134
52531,GHCNd,US1WIVL0010,US,LAND O LAKES 4.3 WNW,46.1744,-89.3038,533.7,20160316,20200511,5,104,345,0.1191,0.2533,0.24,50,38
52532,GHCNd,US1WIWB0002,US,STONE LAKE 2.0 NW,45.8596,-91.5771,404.8,20081110,20211204,12,101,368,0.1916,0.24,0.63,136,130
52533,GHCNd,US1WIWK0020,US,MUKWONAGO 0.5 N,42.874,-88.329,254.2,20091126,20211228,13,122,370,0.4212,0.34,0.21,40,43
52534,GHCNd,US1WIWK0022,US,PEWAUKEE 3.8 WSW,43.0591,-88.3191,269.4,20110218,20201026,8,121,377,0.411,0.3367,0.41,104,95
52535,GHCNd,US1WIWK0029,US,OCONOMOWOC 4.6 NE,43.1462,-88.4286,280.4,20111215,20220419,11,119,372,0.3955,0.3267,0.31,64,64
52536,GHCNd,US1WIWK0068,US,OCONOMOWOC 1.0 S,43.0953,-88.4859,270.1,20180930,20220831,4,120,376,0.4072,0.33,0.38,83,69
52537,GHCNd,US1WIWN0004,US,OSHKOSH 1.3 NNE,44.035,-88.5435,235.9,20070408,20150102,8,115,368,0.3721,0.3067,0.28,55,68
52538,GHCNd,US1WIWN0007,US,OMRO 2.3 WSW,44.0207,-88.7797,229.2,20090211,20220831,13,115,366,0.3569,0.3067,0.25,47,60
52539,GHCNd,US1WIWN0009,US,NEENAH 1.1 ENE,44.1737,-88.4513,234.7,20130407,20220831,10,115,370,0.3613,0.3067,0.32,65,74
52540,GHCNd,US1WIWP0001,US,WEYAUWEGA 0.1 S,44.3213,-88.9286,245.1,20071108,20160505,9,113,364,0.3304,0.2967,0.24,51,74
52541,GHCNd,US1WIWS0004,US,KEWASKUM 1.8 WNW,43.5288,-88.2657,321,20071127,20220430,14,117,364,0.3605,0.3167,0.19,34,45
52542,GHCNd,US1WIWS0006,US,JACKSON 1.9 N,43.3488,-88.1598,286.8,20081108,20180501,10,119,371,0.3871,0.3267,0.31,54,54
52543,GHCNd,US1WIWW0002,US,LAKE GENEVA 0.6 ENE,42.5917,-88.4177,266.1,20081115,20220831,14,122,375,0.4456,0.34,0.29,55,51
52544,GHCNd,US1WIWW0012,US,ELKHORN 0.4 ESE,42.6697,-88.5317,309.4,20171119,20220831,5,121,374,0.4226,0.3367,0.3,53,53
52545,GHCNd,US1WYCM0009,US,WESTON 10.9 NE,44.7878,-105.2674,1121.1,20061012,20220520,16,112,368,0.4059,0.2933,0.2,33,57
52546,GHCNd,US1WYFM0021,US,LANDER 5.7 SW,42.763,-108.7933,1855.6,20100415,20220831,13,103,371,0.2407,0.25,0.6,79,59
52547,GHCNd,US1WYLN0002,US,SMOOT 4.9 SSE,42.5519,-110.8884,2135.1,20040428,20220521,16,105,374,0.0358,0.26,1.08,324,167
52548,GHCNd,US1WYLN0017,US,THAYNE 4.7 NNE,42.9765,-110.9497,1943.7,20111010,20220620,10,105,371,0.0561,0.2567,0.97,251,149
52549,GHCNd,US1WYLN0018,US,THAYNE 1.5 SE,42.9019,-110.9847,1855,20120403,20220512,11,111,371,0.1107,0.29,0.86,217,141
52550,GHCNd,US1WYSH0010,US,CLEARMONT 5.1 NNE,44.7029,-106.3261,1161.9,20050427,20220831,16,111,366,0.4025,0.29,0.16,25,44
52551,GHCNd,US1WYSH0014,US,SHERIDAN 1.7 NW,44.8122,-106.9763,1175.9,20061010,20220601,16,111,369,0.3951,0.2867,0.24,45,66
52552,GHCNd,US1WYSH0029,US,STORY 0.8 W,44.5738,-106.9022,1570.9,20130930,20181004,6,102,376,0.3187,0.2433,0.57,112,96
52553,GHCNd,US1WYSH0033,US,STORY 2.1 WSW,44.5654,-106.9281,1656.3,20141004,20220831,8,100,381,0.2767,0.2333,0.76,196,143
52554,GHCNd,US1WYSW0016,US,ROCK SPRINGS 7.1 SSE,41.5072,-109.1554,2057.4,20091126,20220831,13,107,356,0.2487,0.27,0.23,36,50
52555,GHCNd,US1WYWH0001,US,TEN SLEEP 4.8 NNW,44.1022,-107.4734,1381,20040901,20220510,18,108,366,0.3902,0.2733,0.19,32,59
52556,GHCNd,US1WYWH0009,US,WORLAND 7.8 SW,43.9197,-108.0591,1260.7,20120103,20220607,11,111,366,0.3977,0.29,0.16,24,54
52557,GHCNd,USC00021001,US,BRIGHT ANGEL RS,36.2147,-112.062,2438.4,19490901,20220831,68,107,405,0.3843,0.27,1.11,296,125
52558,GHCNd,USC00023009,US,FLAGSTAFF 4 SW,35.1611,-111.7311,2171.7,19840901,20220831,38,119,392,0.5427,0.3267,0.47,88,43
52559,GHCNd,USC00023160,US,FT VALLEY,35.2681,-111.7428,2239.4,19490901,20180831,42,116,391,0.4819,0.31,0.59,138,74
52560,GHCNd,USC00023683,US,GREER,34.0219,-109.4519,2522.2,19490901,20100831,53,111,390,0.4976,0.2867,0.54,107,67
52561,GHCNd,USC00023926,US,HAWLEY LAKE,33.9833,-109.75,2493.3,19671101,19880831,20,111,428,0.5529,0.2867,1.31,355,122
52562,GHCNd,USC00024418,US,JACOB LAKE,36.7333,-112.2167,2385.7,19500901,19870831,20,110,388,0.4094,0.2833,0.66,150,99
52563,GHCNd,USC00025312,US,MAVERICK,33.75,-109.55,2379,19490901,19670731,15,111,400,0.5249,0.2867,0.71,157,62
52564,GHCNd,USC00026202,US,PALISADE RS,32.4167,-110.7167,2425,19650106,19810831,15,119,440,1.0452,0.3267,0.59,138,43
52565,GHCNd,USC00028326,US,SUNRISE MTN,33.9733,-109.5631,2856,19711108,20220324,19,103,392,0.2818,0.2467,1.01,261,84
52566,GHCNd,USC00028329,US,SUNSET CRATER NM,35.3694,-111.5436,2127.5,19691201,20220731,51,120,389,0.5849,0.33,0.33,62,48
52567,GHCNd,USC00040870,US,BLACKS MTN RCH,40.7333,-121.25,1708.1,19490901,19580831,9,135,425,0.5592,0.4033,1.23,323,120
52568,GHCNd,USC00040931,US,BOCA,39.3886,-120.0936,1699.3,19490901,20220831,71,134,397,0.5051,0.4,0.67,153,67
52569,GHCNd,USC00040943,US,BODIE CALIFORNIA ST HISTORIC P,38.2119,-119.0142,2551.2,19630507,20220831,57,103,379,0.2186,0.2467,0.82,194,109
52570,GHCNd,USC00041018,US,BOWMAN DAM,39.4539,-120.6556,1641.3,19490901,20220731,72,134,460,0.6929,0.3967,1.76,535,112
52571,GHCNd,USC00041149,US,BUCKHORN,40.8669,-121.8464,1158.2,19490901,20210831,43,156,436,0.9389,0.5067,0.72,187,39
52572,GHCNd,USC00041497,US,CANYON DAM,40.1706,-121.0886,1389.9,19490901,20210630,70,150,428,0.7279,0.4767,0.95,258,82
52573,GHCNd,USC00041700,US,CHESTER,40.3033,-121.2422,1380.7,19490901,20220831,72,150,417,0.6543,0.4767,0.84,227,71
52574,GHCNd,USC00042334,US,DEER CREEK PH,39.3,-120.85,1129,19490901,19700430,21,160,474,1.2194,0.5267,1.05,289,53
52575,GHCNd,USC00042338,US,DEER CREEK FOREBAY,39.3,-120.8333,1357.9,19691101,19930731,23,154,459,1.1634,0.4967,0.79,193,45
52576,GHCNd,USC00042467,US,DONNER MEM SP,39.3239,-120.2331,1809.6,19531001,20150531,61,131,417,0.4746,0.3833,1.21,324,115
52577,GHCNd,USC00042671,US,ECHO SUMT SIERRA AT TA,38.7833,-120.0333,2240.3,19790525,19921120,14,116,458,0.307,0.3133,2.5,829,169
52578,GHCNd,USC00043397,US,GIANT FOREST,36.5667,-118.7667,1955,19490901,19680831,19,120,448,0.6828,0.3333,1.51,447,111
52579,GHCNd,USC00043551,US,GRANT GROVE,36.7375,-118.9619,2005.6,19490901,20220831,72,121,454,0.7599,0.3367,1.5,442,115
52580,GHCNd,USC00043564,US,GRASS LAKE HWY MNTC ST,41.6333,-122.2,1552,19610901,19671128,4,140,396,0.6223,0.4267,0.41,71,40
52581,GHCNd,USC00044176,US,HUNTINGTON LAKE,37.2275,-119.2206,2139.7,19490901,19900831,26,118,461,0.6937,0.32,1.8,566,141
